Tue Apr 30 00:40:07 2024    profile_results.prof

         123280698 function calls (122838937 primitive calls) in 653.347 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   233679    0.098    0.000    0.160    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:516(__exit__)
   285684    0.049    0.000    0.160    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\base.py:43(<genexpr>)
        1    0.064    0.064    0.157    0.157 {pandas._libs.lib.fast_unique_multiple_list_gen}
   469274    0.153    0.000    0.153    0.000 C:\Users\Nihal\anaconda3\lib\logging\__init__.py:1689(isEnabledFor)
    95115    0.072    0.000    0.151    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:574(is_dtype_equal)
    77901    0.049    0.000    0.150    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:618(_warn_if_deprecated)
   160941    0.070    0.000    0.148    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
   155785    0.078    0.000    0.147    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:1347(prepare_for_use)
    77893    0.038    0.000    0.146    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\common.py:526(require_length_match)
   377867    0.112    0.000    0.144    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
   282642    0.099    0.000    0.138    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:321(is_hashable)
  1863492    0.137    0.000    0.137    0.000 {pandas._libs.lib.is_scalar}
   109597    0.129    0.000    0.132    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\series.py:528(_set_axis)
   297317    0.131    0.000    0.131    0.000 {pandas._libs.lib.is_list_like}
   467362    0.130    0.000    0.130    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:388(_check_ctypes_error)
   233693    0.079    0.000    0.128    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:185(_get_attached_context)
   109599    0.110    0.000    0.126    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1539(__init__)
    77881    0.082    0.000    0.123    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:154(argument_types)
   155802    0.123    0.000    0.123    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:579(_get_deprecated_option)
    78027    0.072    0.000    0.121    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\construction.py:605(_sanitize_ndim)
    77925    0.064    0.000    0.121    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6381(maybe_extract_name)
    77881    0.109    0.000    0.120    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:622(__getitem__)
    31787    0.020    0.000    0.119    0.000 <__array_function__ internals>:177(concatenate)
   141365    0.116    0.000    0.116    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\flags.py:47(__init__)
  1863234    0.112    0.000    0.112    0.000 {pandas._libs.lib.is_float}
    78081    0.041    0.000    0.112    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1988(extract_pandas_array)
   155785    0.037    0.000    0.111    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:657(get_primary_context)
  1533238    0.111    0.000    0.111    0.000 {built-in method unicodedata.east_asian_width}
43846/41295    0.075    0.000    0.110    0.000 {method 'format' of 'str' objects}
    64822    0.035    0.000    0.107    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:673(is_integer_dtype)
   155788    0.106    0.000    0.106    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:188(_set_attached_context)
   219224    0.059    0.000    0.106    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
   109596    0.075    0.000    0.103    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1674(internal_values)
   127033    0.103    0.000    0.103    0.000 {built-in method numpy.arange}
    31698    0.055    0.000    0.101    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1691(_check_label_or_level_ambiguity)
   109602    0.099    0.000    0.099    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:5473(__getattr__)
   155785    0.056    0.000    0.099    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:76(__getattr__)
    31799    0.032    0.000    0.097    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
    31694    0.022    0.000    0.095    0.000 <__array_function__ internals>:177(nonzero)
    77882    0.089    0.000    0.093    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:882(<genexpr>)
   155765    0.074    0.000    0.092    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:3009(_is_datetime_dtype)
        4    0.000    0.000    0.090    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_set_output.py:138(wrapped)
        4    0.000    0.000    0.090    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\preprocessing\_label.py:101(fit_transform)
        4    0.000    0.000    0.090    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:1323(sorted_data)
        4    0.000    0.000    0.089    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:10(_unique)
        4    0.006    0.001    0.089    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:168(_unique_python)
   253952    0.058    0.000    0.089    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
        4    0.000    0.000    0.087    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:3521(take)
   197/11    0.000    0.000    0.085    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:415(_load_builtins)
   126953    0.065    0.000    0.084    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1141(needs_i8_conversion)
    63388    0.033    0.000    0.083    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1663(<genexpr>)
  1576/88    0.003    0.000    0.083    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:428(install_registry)
   196/12    0.000    0.000    0.081    0.007 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:261(refresh)
        1    0.000    0.000    0.081    0.081 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:437(run_pass)
    77884    0.081    0.000    0.081    0.000 {built-in method numba.mviewbuf.memoryview_get_buffer}
   186/44    0.000    0.000    0.080    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1047(__init__)
   186/44    0.001    0.000    0.079    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:900(_get_target_registry)
   178/40    0.000    0.000    0.079    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1093(_init_once)
    78095    0.043    0.000    0.078    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1744(pandas_dtype)
    31694    0.028    0.000    0.077    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4631(_getitem_slice)
        1    0.000    0.000    0.075    0.075 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:174(_activate_context_for)
        8    0.000    0.000    0.072    0.009 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_base.py:462(__add__)
        8    0.000    0.000    0.072    0.009 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:359(_add_sparse)
        8    0.000    0.000    0.072    0.009 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:1238(_binopt)
   155785    0.070    0.000    0.070    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:1045(initialize)
    95105    0.068    0.000    0.068    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:261(make_block_same_class)
   389408    0.067    0.000    0.067    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:2004(device_ctypes_pointer)
        1    0.000    0.000    0.067    0.067 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:182(lower)
   312430    0.067    0.000    0.067    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.067    0.067 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:218(lower_normal_function)
        8    0.067    0.008    0.067    0.008 {built-in method scipy.sparse._sparsetools.csc_plus_csc}
   109964    0.060    0.000    0.066    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
    31923    0.022    0.000    0.066    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:532(is_string_dtype)
        1    0.000    0.000    0.065    0.065 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:235(lower_function_body)
       14    0.000    0.000    0.065    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:260(lower_block)
        1    0.000    0.000    0.064    0.064 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:105(run_pass)
        1    0.000    0.000    0.064    0.064 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:68(type_inference_stage)
      217    0.001    0.000    0.063    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:442(lower_inst)
   155793    0.062    0.000    0.062    0.000 {built-in method builtins.delattr}
   233679    0.061    0.000    0.061    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:451(get_active_context)
    78027    0.043    0.000    0.060    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\construction.py:642(_sanitize_str_dtypes)
      196    0.001    0.000    0.060    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\target.py:94(load_additional_registries)
   314053    0.059    0.000    0.059    0.000 {built-in method _ctypes.byref}
   311524    0.059    0.000    0.059    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\args.py:11(__init__)
   109645    0.038    0.000    0.055    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\common.py:346(apply_if_callable)
    32585    0.055    0.000    0.055    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:230(__call__)
    31694    0.012    0.000    0.054    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1892(nonzero)
   419190    0.051    0.000    0.054    0.000 {built-in method builtins.issubclass}
   155785    0.053    0.000    0.054    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:36(__getitem__)
        4    0.001    0.000    0.054    0.013 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:162(_map_to_integer)
    63400    0.053    0.000    0.053    0.000 {method 'take' of 'numpy.ndarray' objects}
    64946    0.033    0.000    0.053    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
   109589    0.052    0.000    0.052    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2130(is_floating)
    31698    0.052    0.000    0.052    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
    95104    0.051    0.000    0.051    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:464(maybe_promote)
    77884    0.025    0.000    0.050    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:3016(_workaround_for_datetime)
    10875    0.021    0.000    0.050    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:285(format_interval)
    63411    0.044    0.000    0.050    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
      267    0.001    0.000    0.049    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:320(_markup)
    31706    0.017    0.000    0.048    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\series.py:1194(_set_as_cached)
    63396    0.023    0.000    0.048    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:184(is_array_like)
       17    0.000    0.000    0.047    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\codegen.py:118(get_asm_str)
       18    0.000    0.000    0.047    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\codegen.py:121(_get_ptxes)
      267    0.000    0.000    0.046    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:243(__init__)
      267    0.000    0.000    0.046    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\colorama\initialise.py:37(init)
    77901    0.024    0.000    0.046    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:606(_translate_key)
    77901    0.046    0.000    0.046    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:547(_select_options)
350693/349999    0.045    0.000    0.046    0.000 {built-in method builtins.hash}
       20    0.046    0.002    0.046    0.002 {built-in method io.open}
      534    0.001    0.000    0.046    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\colorama\initialise.py:111(wrap_stream)
        3    0.000    0.000    0.045    0.015 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\convert.py:31(graph)
     5440    0.036    0.000    0.045    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:1443(format_dict)
    31698    0.045    0.000    0.045    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
      534    0.002    0.000    0.045    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\colorama\ansitowin32.py:81(__init__)
       93    0.000    0.000    0.045    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:650(lower_assign)
    95166    0.044    0.000    0.044    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\flags.py:83(allows_duplicate_labels)
    31923    0.017    0.000    0.044    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1519(_is_dtype)
        3    0.000    0.000    0.044    0.015 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\utils\data.py:119(graphdata2tensors)
      123    0.000    0.000    0.043    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\target.py:35(resolve_value_type)
      135    0.000    0.000    0.043    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\typeof.py:27(typeof)
        4    0.002    0.001    0.042    0.011 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:100(arrays_to_mgr)
      130    0.000    0.000    0.042    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
       41    0.000    0.000    0.042    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:1170(lower_expr)
     5455    0.026    0.000    0.042    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:105(release)
    79445    0.042    0.000    0.042    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:50(args)
      227    0.000    0.000    0.042    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:335(errmsg)
    31694    0.036    0.000    0.041    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:281(_from_mgr)
   222000    0.040    0.000    0.040    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:542(_get_axis_number)
    31694    0.027    0.000    0.039    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:359(is_sequence)
        1    0.000    0.000    0.039    0.039 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1072(propagate)
        3    0.001    0.000    0.039    0.013 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:147(propagate)
    10880    0.026    0.000    0.039    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\utils.py:204(_is_ascii)
    78027    0.033    0.000    0.039    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\construction.py:662(_maybe_repeat)
        4    0.000    0.000    0.039    0.010 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1760(create_block_manager_from_arrays)
       13    0.000    0.000    0.038    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:622(_consolidate_inplace)
        1    0.000    0.000    0.038    0.038 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:613(llvm_to_ptx)
    77909    0.031    0.000    0.038    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6279(ensure_index)
        4    0.000    0.000    0.038    0.010 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1964(_consolidate)
