Mon Apr 29 22:09:27 2024    profile_results.prof

         124232351 function calls (123790590 primitive calls) in 804.139 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:163(data_layout)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\lex.py:115(Lexer)
       12    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudaimpl.py:718(_atomic_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\np\npyimpl.py:43(_ScalarIndexingHelper)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\logging\__init__.py:1230(append)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4686(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        3    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_void_type}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\multiprocessing\context.py:233(get_context)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\view.py:147(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:484(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:1782(code_names)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:76(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\bytecode.py:235(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:43(_const_int)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadecl.py:49(Cuda_shared_array)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\yacc.py:1309(Production)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\listobj.py:411(ListIterInstance)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2519(_cumsum_dispatcher)
        7    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\lib\function_base.py:5050(_delete_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:256(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\logging\__init__.py:1601(addHandler)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\missing.py:102(clean_fill_method)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\base.py:308(ndim)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\format.py:657(_calc_max_rows_fitted)
       10    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\containers.py:220(__len__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:870(__str__)
       14    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\controlflow.py:701(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\rewrites\registry.py:46(do_register)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:325(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:775(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\dummyarray.py:243(is_c_contig)
      3/2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\codegen.py:245(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\np\npyimpl.py:51(_ScalarHelper)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:1162(daemon)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:484(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6339(ensure_has_len)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\grouper.py:614(group_arraylike)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\common.py:32(yield_type)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:606(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\controlflow.py:375(_remove_node_edges)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\codegen.py:560(_raise_if_finalized)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\untyped_passes.py:1680(get_analysis_usage)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\dummyarray.py:235(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\target.py:81(enable_boundscheck)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\_internal.py:695(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\platform.py:830(uname)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:193(_from_categorical_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2410(_is_multi)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\concat.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\format.py:614(_initialize_columns)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1479(_validate_skipfooter)
        5    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:1008(etypes)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:217(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:190(get_analysis_usage)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\target_extension.py:42(__exit__)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cuda_paths.py:13(_find_valid_path)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\enumdecl.py:15(EnumAttribute)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:271(_is_owned)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:1015(_make_date_converter)
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\torch\cuda\__init__.py:71(queue_seed_all)
        9    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\common.py:76(as_array)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:108(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:58(pysig)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\typeof.py:120(_typeof_float)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:137(post_lower)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\rewrites\registry.py:39(register)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:239(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\compiler_machinery.py:103(get_analysis)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\compiler_machinery.py:386(walk)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\np\arrayobj.py:610(Indexer)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\inline_closurecall.py:799(debug_print)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\ctypes\__init__.py:102(CFunctionType)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\concat.py:487(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:570(nblocks)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:284(_has_complex_date_col)
       13    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:191(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:1049(canonical_etypes)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\config.py:117(is_opt_max)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\utils.py:268(pop)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\controlflow.py:466(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\transforms.py:290(new_block_id)
       13    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1663(instructions)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\bytecode.py:271(<genexpr>)
       12    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\compiler_machinery.py:229(parse)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadecl.py:59(Cuda_const_array_like)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadecl.py:707(resolve_blockIdx)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\collections.py:81(NamedTupleAttribute)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\typing.py:574(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\typing.py:756(__hash__)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\functools.py:723(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\shape_base.py:19(_atleast_1d_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\_internal.py:645(__bool__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:1229(_make_invoke_excepthook)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5340(_index_as_unique)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\format.py:690(_is_in_terminal)
        4    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        6    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\multiprocessing\synchronize.py:90(_make_methods)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\runtime_ctypes.py:163(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:5658(to)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\cffi\model.py:336(force_the_name)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\containers.py:223(types)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:649(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:653(add)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\targetconfig.py:34(type)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:74(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\untyped_passes.py:26(fallback_context)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\cffi_utils.py:204(FFIAttribute)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\c_ast.py:189(ArrayRef)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\inline_closurecall.py:68(InlineClosureCallPass)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\csvs.py:161(_initialize_chunksize)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\functools.py:722(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:259(__exit__)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:774(<lambda>)
        4    0.000    0.000    0.000    0.000 {method 'append' of 'pandas._libs.internals.BlockPlacement' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'range' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\validation.py:593(_check_estimator_name)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:148(init)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cpu_options.py:53(__bool__)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\imputils.py:432(impl_ret_borrowed)
       10    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\rewrites\registry.py:10(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\dispatcher.py:77(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1745(get_tos)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\codegen.py:1069(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\yacc.py:285(LRParser)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\c_ast.py:30(Node)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\arraydecl.py:693(ArrayFlagsAttribute)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\unicode.py:2184(gen_isX)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:70(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\_internal.py:614(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\logging\__init__.py:193(_checkLevel)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\logging\__init__.py:771(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\concat.py:99(is_nonempty)
        4    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        2    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_pointer_type}
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:1298(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\cffi\model.py:12(qualify)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:864(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\types.py:449(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\transforms.py:725(_eliminate_nested_withs)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1138(<listcomp>)
       13    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1680(outgoing_phis)
       13    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1689(blockstack_initial)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:300(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:303(_add_exception)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ssa.py:330(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:517(lowering_class)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadecl.py:54(Cuda_local_array)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\yacc.py:109(PlyLogger)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\yacc.py:233(YaccProduction)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\plyparser.py:70(parameterized)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\np\arrayobj.py:660(EntireIndexer)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:757(_newname)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\inspect.py:2640(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:294(is_named_tuple)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\concat.py:115(<setcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:655(ndim)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\concat.py:571(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:268(<setcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\csvs.py:102(header)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._get_privateuse1_backend_name}
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._mps_is_in_bad_fork}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\torch\mps\__init__.py:42(manual_seed)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\cffi\model.py:311(length_is_unknown)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\config.py:184(validate)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\types.py:292(__new__)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cgutils.py:675(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:53(get_return_type)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\inline_closurecall.py:294(InlineWorker)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:265(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\compiler_machinery.py:36(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:73(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadecl.py:710(resolve_blockDim)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\enumdecl.py:23(EnumClassAttribute)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\numbers.py:1217(bool_as_bool)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\np\arrayobj.py:952(FancyIndexer)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\inline_closurecall.py:329(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\typing.py:996(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:193(_reshape_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\inspect.py:64(ismodule)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:1147(daemon)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\typing_extensions.py:200(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1383(_extract_dialect)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        4    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:1048(infer_constant)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:1164(function)
        9    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cgutils.py:234(_cast_member_from_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\imputils.py:260(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\funcdesc.py:108(llvm_func_name)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\bytecode.py:32(get_function_object)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:268(get_arguments)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\llvm_bindings.py:16(_inlining_threshold)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:699(met_requirement_for_device)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\yacc.py:1971(LRTable)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\arraydecl.py:596(RecordAttribute)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\arraydecl.py:685(ArrayCTypesAttribute)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudaimpl.py:679(gen_deg_rad)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\typed\typedlist.py:38(_Sequence)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\urllib\parse.py:111(_noop)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\threading.py:265(_release_save)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3770(_validate_can_reindex)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\format.py:948(__init__)
        1    0.000    0.000    0.000    0.000 {method 'is_integer' of 'float' objects}
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._set_cudnn_benchmark}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\urllib3\packages\six.py:190(find_spec)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\cffi\model.py:579(get_typecache)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\utils.py:492(inner)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\instructions.py:230(return_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\typeof.py:163(_typeof_none)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\imputils.py:231(iterator_impl)
